Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
3047,Timothy,Torres,30,Other,Address_3047,Baltimore,19458797900,timothy.torres@kag.com,Current,1998.85,7/5/2019,11/5/2023,3047,10/22/2023,Transfer,3738.38,5737.23,49,3047,19244.37,Auto,5.7,48,1/6/2022,Approved,3047,AMEX,4451.84,816.22,40.81,7/10/2023,9/16/2023,5540,3047,6/7/2023,Suggestion,Resolved,8/23/2023,1
3048,Anthony,Martinez,48,Other,Address_3048,San Antonio,19458797901,anthony.martinez@kag.com,Current,1879.88,4/22/2018,4/25/2023,3048,8/28/2023,Transfer,303.38,1576.5,90,3048,39991.27,Mortgage,7.39,60,6/12/2022,Closed,3048,MasterCard,6793.88,2009.82,100.49,10/29/2023,4/14/2023,1162,3048,5/1/2023,Suggestion,Resolved,3/30/2023,1
3049,Joseph,Nelson,66,Other,Address_3049,Detroit,19458797902,joseph.nelson@kag.com,Savings,8301.11,4/13/2006,12/18/2023,3049,5/16/2023,Deposit,2126.67,10427.78,27,3049,25246.46,Personal,4.08,48,4/19/2020,Approved,3049,MasterCard,8846.4,1968.24,98.41,11/2/2023,7/23/2023,8137,3049,6/19/2023,Complaint,Resolved,3/10/2023,1
3050,Jennifer,Anderson,63,Other,Address_3050,Omaha,19458797903,jennifer.anderson@kag.com,Current,2069.06,4/7/2020,8/6/2023,3050,8/15/2023,Deposit,1442.51,3511.57,23,3050,14218.89,Mortgage,4.78,60,4/30/2022,Approved,3050,AMEX,8793.72,86.39,4.32,2/26/2023,6/13/2023,9326,3050,9/8/2023,Praise,Pending,12/28/2023,1
3051,Timothy,Nguyen,31,Male,Address_3051,Austin,19458797904,timothy.nguyen@kag.com,Current,4582.61,9/17/2003,7/14/2023,3051,3/25/2023,Deposit,4856.91,-274.3,84,3051,37597.22,Personal,9.35,60,3/18/2022,Approved,3051,Visa,1929.59,296.14,14.81,6/22/2023,1/19/2023,4162,3051,2/1/2023,Suggestion,Pending,3/17/2023,1
3052,Susan,Anderson,18,Male,Address_3052,Columbus,19458797905,susan.anderson@kag.com,Current,1889.51,4/9/2003,7/26/2023,3052,9/3/2023,Transfer,1891.71,3781.22,27,3052,12962.3,Mortgage,2.9,60,10/18/2020,Closed,3052,Visa,1264.32,1628.61,81.43,8/29/2023,4/3/2023,8650,3052,5/4/2023,Complaint,Pending,1/17/2023,-1
3053,William,Jones,44,Male,Address_3053,Nashville,19458797906,william.jones@kag.com,Current,245.16,2/7/2004,12/7/2023,3053,8/31/2023,Withdrawal,3320.51,3565.67,81,3053,6371.41,Mortgage,1.36,48,9/20/2022,Rejected,3053,MasterCard,4921.8,1567.46,78.37,12/19/2023,3/19/2023,7634,3053,3/15/2023,Suggestion,Pending,5/5/2023,1
3054,Joshua,Lewis,50,Male,Address_3054,San Diego,19458797907,joshua.lewis@kag.com,Savings,8766.5,11/29/2007,12/16/2023,3054,3/27/2023,Withdrawal,1349.74,7416.76,14,3054,35526.36,Auto,9.84,36,3/30/2021,Rejected,3054,Visa,2290.86,1429.7,71.48,9/29/2023,12/11/2023,2087,3054,4/30/2023,Praise,Pending,6/30/2023,1
3055,David,Jackson,52,Other,Address_3055,Chicago,19458797908,david.jackson@kag.com,Current,7812.14,5/30/2001,4/21/2023,3055,4/22/2023,Deposit,4916.03,12728.17,3,3055,15090.2,Mortgage,1.07,48,12/19/2020,Closed,3055,Visa,1628.88,2615.83,130.79,2/8/2023,12/23/2023,8565,3055,12/25/2023,Praise,Pending,4/2/2023,-1
3056,Sandra,Martinez,32,Other,Address_3056,Louisville,19458797909,sandra.martinez@kag.com,Current,4758.83,7/18/2012,6/16/2023,3056,3/10/2023,Transfer,910.15,3848.68,27,3056,15990.02,Mortgage,8.99,60,11/28/2021,Approved,3056,MasterCard,1969.16,993.36,49.67,5/16/2023,5/15/2023,9504,3056,7/8/2023,Praise,Resolved,3/24/2023,1
3057,Jessica,Lopez,22,Male,Address_3057,Memphis,19458797910,jessica.lopez@kag.com,Current,1679.83,8/12/2018,4/11/2023,3057,12/28/2023,Transfer,4534.45,6214.28,62,3057,44175.02,Personal,8.43,24,10/21/2020,Approved,3057,MasterCard,6713.68,2530.79,126.54,2/15/2023,7/16/2023,365,3057,9/20/2023,Praise,Pending,1/17/2023,-1
3058,Robert,Brown,54,Male,Address_3058,El Paso,19458797911,robert.brown@kag.com,Current,8083.54,3/15/2015,6/18/2023,3058,10/13/2023,Transfer,2232.4,5851.14,14,3058,7641.42,Personal,5.39,48,9/13/2021,Approved,3058,MasterCard,4153.63,253.72,12.69,11/16/2023,5/29/2023,6220,3058,11/8/2023,Suggestion,Resolved,9/27/2023,1
3059,Elizabeth,Walker,21,Male,Address_3059,Seattle,19458797912,elizabeth.walker@kag.com,Current,3657.74,7/29/2004,6/5/2023,3059,5/31/2023,Deposit,2142.1,1515.64,92,3059,38477.45,Mortgage,7.35,24,12/7/2020,Closed,3059,MasterCard,6682.95,2489.47,124.47,11/4/2023,8/4/2023,5195,3059,7/12/2023,Complaint,Pending,2/4/2023,1
3060,Stephanie,Moore,63,Male,Address_3060,Sacramento,19458797913,stephanie.moore@kag.com,Current,6653.3,8/3/2007,9/15/2023,3060,6/25/2023,Withdrawal,3509.47,10162.77,44,3060,19924.41,Auto,1.95,48,2/28/2021,Approved,3060,MasterCard,1416.66,3740.54,187.03,9/8/2023,2/17/2023,6134,3060,12/31/2023,Complaint,Resolved,3/14/2023,1
3061,Michael,Thomas,37,Female,Address_3061,San Jose,19458797914,michael.thomas@kag.com,Current,3235.27,10/13/2014,10/5/2023,3061,7/17/2023,Transfer,475.65,2759.62,25,3061,44757.51,Auto,7.87,60,1/13/2022,Closed,3061,AMEX,9395.68,4613.75,230.69,7/29/2023,11/10/2023,3260,3061,8/22/2023,Praise,Pending,8/22/2023,1
3062,Richard,Flores,56,Female,Address_3062,Fort Worth,19458797915,richard.flores@kag.com,Current,4379.64,4/20/2013,8/24/2023,3062,2/11/2023,Withdrawal,2737.99,1641.65,61,3062,22576.87,Personal,8.05,48,3/12/2021,Approved,3062,MasterCard,9702.68,4476.17,223.81,1/29/2023,5/12/2023,8546,3062,5/3/2023,Praise,Resolved,6/10/2023,1
3063,Kevin,Scott,39,Female,Address_3063,Phoenix,19458797916,kevin.scott@kag.com,Current,5401.17,4/30/2008,5/8/2023,3063,1/29/2023,Withdrawal,1107.65,4293.52,75,3063,21042.12,Personal,1.46,12,6/25/2021,Rejected,3063,MasterCard,9409.21,3235.17,161.76,2/20/2023,8/27/2023,1598,3063,3/14/2023,Praise,Resolved,8/15/2023,1
3064,Ronald,Harris,41,Female,Address_3064,Colorado Springs,19458797917,ronald.harris@kag.com,Savings,7643.96,11/24/2001,12/18/2023,3064,3/26/2023,Transfer,794.04,6849.92,52,3064,22063.44,Auto,5.48,12,11/6/2020,Approved,3064,MasterCard,3134.34,4911.95,245.6,1/14/2023,11/27/2023,3331,3064,12/1/2023,Complaint,Pending,1/7/2023,1
3065,Ashley,Thompson,64,Male,Address_3065,Austin,19458797918,ashley.thompson@kag.com,Savings,8337.48,5/23/2017,5/3/2023,3065,11/23/2023,Deposit,4388.6,3948.88,12,3065,42046.83,Personal,9.53,60,4/8/2022,Closed,3065,MasterCard,8740.71,1832.43,91.62,8/29/2023,9/25/2023,7280,3065,11/26/2023,Suggestion,Pending,1/25/2023,1
3066,Brian,Lopez,28,Male,Address_3066,Austin,19458797919,brian.lopez@kag.com,Current,4491.11,10/14/2018,7/8/2023,3066,8/17/2023,Withdrawal,4986.46,-495.35,97,3066,1515.0,Personal,9.56,36,4/1/2021,Rejected,3066,Visa,4494.0,3465.71,173.29,1/11/2023,12/10/2023,9264,3066,5/23/2023,Praise,Resolved,3/12/2023,1
3067,Jennifer,King,63,Male,Address_3067,Milwaukee,19458797920,jennifer.king@kag.com,Current,2407.1,12/19/2020,12/2/2023,3067,6/22/2023,Withdrawal,4856.27,-2449.17,84,3067,35538.29,Personal,9.86,24,3/14/2022,Rejected,3067,AMEX,7283.67,4946.09,247.3,7/3/2023,6/16/2023,4999,3067,1/13/2023,Suggestion,Resolved,2/17/2023,1
3068,Thomas,Scott,23,Female,Address_3068,Milwaukee,19458797921,thomas.scott@kag.com,Savings,1621.13,11/21/2021,10/19/2023,3068,2/10/2023,Withdrawal,4107.59,5728.72,34,3068,11056.78,Auto,6.91,48,1/31/2021,Rejected,3068,Visa,2699.37,3473.79,173.69,2/19/2023,6/20/2023,8347,3068,5/28/2023,Complaint,Pending,10/7/2023,1
3069,Brian,Torres,44,Female,Address_3069,San Jose,19458797922,brian.torres@kag.com,Savings,3473.4,11/11/2022,12/3/2023,3069,7/20/2023,Withdrawal,4600.65,8074.05,23,3069,44224.15,Auto,2.27,60,8/24/2021,Closed,3069,AMEX,4791.97,1295.47,64.77,10/28/2023,1/2/2023,795,3069,7/12/2023,Praise,Resolved,12/22/2023,1
3070,Christopher,Williams,27,Male,Address_3070,Columbus,19458797923,christopher.williams@kag.com,Current,8037.66,8/16/2019,11/1/2023,3070,11/15/2023,Withdrawal,4621.82,3415.84,19,3070,19420.41,Mortgage,4.72,24,10/18/2020,Approved,3070,MasterCard,9051.46,4063.54,203.18,7/20/2023,1/22/2023,564,3070,12/12/2023,Suggestion,Pending,9/6/2023,1
3071,Carol,Rodriguez,56,Female,Address_3071,Boston,19458797924,carol.rodriguez@kag.com,Savings,2812.42,12/19/2016,9/16/2023,3071,4/10/2023,Transfer,890.04,1922.38,1,3071,17608.82,Personal,7.54,48,8/14/2021,Approved,3071,Visa,5118.39,1751.5,87.58,8/19/2023,10/6/2023,1213,3071,2/14/2023,Complaint,Pending,5/18/2023,1
3072,Andrew,Moore,27,Other,Address_3072,Tucson,19458797925,andrew.moore@kag.com,Savings,570.45,4/15/2012,10/6/2023,3072,12/17/2023,Deposit,437.64,132.81,74,3072,35918.59,Mortgage,3.55,48,2/21/2022,Closed,3072,AMEX,9374.38,1410.14,70.51,3/6/2023,6/18/2023,2141,3072,7/10/2023,Complaint,Pending,7/8/2023,1
3073,Melissa,Nelson,63,Female,Address_3073,Tucson,19458797926,melissa.nelson@kag.com,Savings,5686.33,4/3/2010,12/23/2023,3073,8/8/2023,Withdrawal,642.66,6328.99,65,3073,36400.0,Mortgage,8.29,36,2/24/2020,Approved,3073,Visa,4214.38,4137.14,206.86,2/3/2023,3/2/2023,6358,3073,11/8/2023,Complaint,Resolved,11/24/2023,1
3074,Sandra,Wright,43,Female,Address_3074,Charlotte,19458797927,sandra.wright@kag.com,Savings,432.77,12/23/2015,8/19/2023,3074,5/27/2023,Deposit,821.4,1254.17,5,3074,32051.84,Mortgage,8.75,24,5/3/2022,Closed,3074,AMEX,6353.6,2005.53,100.28,1/30/2023,8/9/2023,3581,3074,8/30/2023,Complaint,Resolved,2/21/2023,1
3075,Robert,King,54,Female,Address_3075,Indianapolis,19458797928,robert.king@kag.com,Savings,8860.76,4/1/2013,6/5/2023,3075,3/6/2023,Deposit,4114.01,4746.75,57,3075,17160.6,Personal,7.87,48,8/13/2021,Approved,3075,AMEX,4977.06,3227.78,161.39,10/4/2023,6/1/2023,9653,3075,7/28/2023,Complaint,Resolved,2/3/2023,1
3076,Mark,Green,50,Female,Address_3076,Kansas City,19458797929,mark.green@kag.com,Savings,6812.8,12/8/2014,4/19/2023,3076,4/3/2023,Transfer,4706.96,11519.76,22,3076,30907.3,Auto,4.08,36,9/16/2020,Rejected,3076,AMEX,2164.64,4339.47,216.97,7/22/2023,5/31/2023,8089,3076,7/4/2023,Suggestion,Pending,7/17/2023,1
3077,Paul,Wilson,68,Male,Address_3077,Philadelphia,19458797930,paul.wilson@kag.com,Savings,2642.77,1/7/2020,12/27/2023,3077,7/21/2023,Deposit,1765.68,877.09,43,3077,3659.03,Personal,7.67,12,6/30/2022,Rejected,3077,Visa,5314.88,763.41,38.17,1/3/2023,6/13/2023,5292,3077,12/9/2023,Praise,Pending,10/15/2023,1
3078,Sarah,Brown,25,Other,Address_3078,Boston,19458797931,sarah.brown@kag.com,Savings,4744.01,2/11/2019,11/24/2023,3078,10/19/2023,Deposit,181.47,4562.54,2,3078,47803.81,Auto,1.65,36,1/14/2022,Closed,3078,Visa,4240.6,3074.72,153.74,8/20/2023,11/1/2023,2057,3078,4/12/2023,Suggestion,Resolved,8/2/2023,1
3079,Ronald,Lewis,68,Male,Address_3079,Charlotte,19458797932,ronald.lewis@kag.com,Current,7418.25,1/28/2008,2/2/2023,3079,7/29/2023,Deposit,1544.33,5873.92,73,3079,23182.88,Personal,4.02,24,9/26/2021,Closed,3079,Visa,2769.3,898.88,44.94,8/23/2023,10/28/2023,7658,3079,8/5/2023,Suggestion,Pending,6/9/2023,1
3080,Charles,Green,66,Female,Address_3080,Houston,19458797933,charles.green@kag.com,Savings,9165.27,9/15/2015,5/6/2023,3080,8/8/2023,Deposit,3533.63,5631.64,7,3080,15919.41,Auto,7.89,36,6/6/2021,Closed,3080,Visa,4812.84,3019.14,150.96,2/1/2023,1/1/2023,5639,3080,6/28/2023,Suggestion,Resolved,7/29/2023,-1
3081,Elizabeth,Hall,68,Female,Address_3081,Houston,19458797934,elizabeth.hall@kag.com,Current,8757.09,10/14/2022,3/9/2023,3081,10/27/2023,Withdrawal,4715.1,13472.19,21,3081,43178.17,Mortgage,8.15,12,9/18/2022,Rejected,3081,MasterCard,3550.28,2453.32,122.67,9/13/2023,1/3/2023,5391,3081,2/10/2023,Suggestion,Resolved,2/23/2023,1
3082,Robert,Roberts,45,Female,Address_3082,Baltimore,19458797935,robert.roberts@kag.com,Savings,788.36,10/10/2014,9/2/2023,3082,9/20/2023,Transfer,2253.97,3042.33,71,3082,16884.43,Personal,3.87,12,11/11/2022,Approved,3082,MasterCard,3317.62,4365.85,218.29,7/4/2023,11/2/2023,4870,3082,11/30/2023,Complaint,Pending,1/8/2023,1
3083,Margaret,Anderson,65,Female,Address_3083,Fresno,19458797936,margaret.anderson@kag.com,Current,903.3,11/15/2003,11/23/2023,3083,2/7/2023,Transfer,1686.98,2590.28,59,3083,49861.5,Auto,9.64,24,7/11/2020,Closed,3083,MasterCard,8729.61,4504.2,225.21,7/15/2023,6/26/2023,6012,3083,10/14/2023,Suggestion,Pending,12/6/2023,1
3084,Jennifer,Ramirez,53,Female,Address_3084,Portland,19458797937,jennifer.ramirez@kag.com,Current,6017.46,2/27/2022,9/24/2023,3084,4/15/2023,Transfer,3269.58,9287.04,9,3084,34839.38,Mortgage,3.46,60,12/13/2022,Closed,3084,Visa,7901.6,3852.27,192.61,11/9/2023,5/27/2023,9917,3084,11/16/2023,Praise,Pending,7/25/2023,1
3085,Sandra,Adams,57,Other,Address_3085,Milwaukee,19458797938,sandra.adams@kag.com,Current,5015.31,8/14/2016,5/16/2023,3085,9/8/2023,Deposit,1063.52,6078.83,40,3085,32829.32,Mortgage,6.94,36,5/7/2022,Rejected,3085,MasterCard,7091.96,3143.34,157.17,2/19/2023,11/20/2023,8918,3085,5/26/2023,Praise,Resolved,10/4/2023,1
3086,Patricia,Thomas,42,Male,Address_3086,Albuquerque,19458797939,patricia.thomas@kag.com,Current,3000.08,10/3/2010,10/3/2023,3086,9/11/2023,Deposit,3831.41,-831.33,73,3086,8440.97,Mortgage,8.91,24,5/29/2021,Rejected,3086,MasterCard,4281.74,1414.94,70.75,5/23/2023,3/27/2023,9263,3086,12/4/2023,Suggestion,Resolved,7/19/2023,1
3087,Joshua,Lopez,53,Female,Address_3087,Colorado Springs,19458797940,joshua.lopez@kag.com,Savings,9764.11,1/1/2017,3/3/2023,3087,10/5/2023,Withdrawal,2076.03,7688.08,49,3087,30883.27,Mortgage,5.96,48,6/7/2021,Closed,3087,MasterCard,3080.77,2439.17,121.96,11/15/2023,12/23/2023,7570,3087,9/24/2023,Suggestion,Resolved,8/31/2023,1
3088,Joshua,Jones,30,Other,Address_3088,Dallas,19458797941,joshua.jones@kag.com,Current,7488.04,1/22/2016,6/20/2023,3088,8/25/2023,Deposit,4886.58,12374.62,12,3088,8601.12,Auto,4.71,36,12/6/2021,Rejected,3088,Visa,6681.44,772.91,38.65,10/3/2023,7/3/2023,4843,3088,8/31/2023,Suggestion,Resolved,3/18/2023,1
3089,Stephanie,King,24,Male,Address_3089,San Diego,19458797942,stephanie.king@kag.com,Savings,6904.44,2/24/2011,4/13/2023,3089,7/22/2023,Deposit,4671.25,2233.19,73,3089,39396.6,Auto,2.9,12,1/8/2020,Rejected,3089,MasterCard,3509.64,39.85,1.99,12/27/2023,12/16/2023,2348,3089,4/18/2023,Suggestion,Resolved,10/9/2023,1
3090,Andrew,Adams,18,Male,Address_3090,Columbus,19458797943,andrew.adams@kag.com,Current,1895.16,9/15/2005,4/2/2023,3090,2/23/2023,Transfer,3330.19,5225.35,10,3090,7781.72,Mortgage,2.77,36,6/18/2022,Approved,3090,MasterCard,7748.9,2835.27,141.76,6/18/2023,7/5/2023,9284,3090,4/21/2023,Praise,Pending,12/22/2023,1
3091,James,Smith,26,Male,Address_3091,Tucson,19458797944,james.smith@kag.com,Savings,2910.92,8/27/2013,3/16/2023,3091,7/30/2023,Deposit,3243.43,-332.51,74,3091,18582.8,Mortgage,2.43,24,10/26/2020,Approved,3091,MasterCard,5337.45,1310.78,65.54,2/16/2023,9/27/2023,9840,3091,6/24/2023,Complaint,Resolved,3/27/2023,1
3092,Nancy,Hill,45,Female,Address_3092,El Paso,19458797945,nancy.hill@kag.com,Current,6089.68,10/2/2008,4/24/2023,3092,1/6/2023,Transfer,624.52,6714.2,17,3092,24359.91,Mortgage,4.99,60,12/5/2021,Closed,3092,AMEX,9192.98,1397.12,69.86,1/6/2023,3/26/2023,3904,3092,7/17/2023,Complaint,Pending,7/29/2023,1
3093,Margaret,Young,53,Female,Address_3093,Nashville,19458797946,margaret.young@kag.com,Savings,7976.4,12/25/2020,5/1/2023,3093,7/20/2023,Transfer,1411.92,9388.32,4,3093,40454.48,Mortgage,5.93,60,6/20/2022,Rejected,3093,Visa,9074.93,891.51,44.58,3/7/2023,1/1/2023,7849,3093,3/10/2023,Suggestion,Resolved,10/26/2023,-1
3094,Jennifer,Sanchez,63,Other,Address_3094,Fort Worth,19458797947,jennifer.sanchez@kag.com,Savings,9317.5,11/15/2020,8/2/2023,3094,12/30/2023,Transfer,4311.03,13628.53,64,3094,32005.25,Mortgage,8.55,48,8/15/2022,Approved,3094,AMEX,4989.44,387.59,19.38,4/4/2023,12/5/2023,8837,3094,5/3/2023,Praise,Resolved,8/31/2023,1
3095,Kenneth,Taylor,47,Other,Address_3095,Los Angeles,19458797948,kenneth.taylor@kag.com,Current,7007.5,10/26/2002,7/17/2023,3095,10/12/2023,Deposit,1821.29,5186.21,16,3095,37650.4,Personal,2.96,24,10/22/2020,Approved,3095,AMEX,9588.14,1243.8,62.19,1/19/2023,8/10/2023,6067,3095,5/9/2023,Complaint,Pending,9/24/2023,1
3096,Melissa,Mitchell,26,Male,Address_3096,San Jose,19458797949,melissa.mitchell@kag.com,Savings,4244.51,4/28/2002,9/20/2023,3096,2/12/2023,Deposit,2126.39,2118.12,49,3096,12954.73,Auto,7.8,36,12/7/2020,Closed,3096,Visa,6946.81,1172.82,58.64,10/13/2023,5/15/2023,7281,3096,1/14/2023,Praise,Pending,12/1/2023,1
3097,Amanda,Clark,47,Female,Address_3097,Houston,19458797950,amanda.clark@kag.com,Savings,6941.67,3/16/2008,5/18/2023,3097,7/14/2023,Withdrawal,4200.72,2740.95,27,3097,12625.91,Auto,7.25,12,6/30/2021,Rejected,3097,AMEX,6445.71,2063.42,103.17,4/23/2023,7/14/2023,1525,3097,9/11/2023,Suggestion,Resolved,7/7/2023,1
3098,Donald,White,52,Male,Address_3098,Oklahoma City,19458797951,donald.white@kag.com,Current,784.84,1/6/2015,6/17/2023,3098,9/5/2023,Transfer,2140.36,-1355.52,6,3098,19650.38,Personal,6.71,36,3/28/2022,Rejected,3098,AMEX,1840.11,380.92,19.05,8/5/2023,3/13/2023,212,3098,9/8/2023,Suggestion,Resolved,8/31/2023,1
3099,Sarah,Wright,64,Male,Address_3099,Columbus,19458797952,sarah.wright@kag.com,Savings,6040.82,8/14/2018,1/4/2023,3099,12/31/2023,Withdrawal,4251.56,1789.26,9,3099,1915.36,Auto,4.05,36,11/17/2020,Closed,3099,MasterCard,9842.18,2320.33,116.02,4/22/2023,3/1/2023,777,3099,7/25/2023,Complaint,Pending,5/29/2023,1
3100,Nancy,Rivera,44,Other,Address_3100,Baltimore,19458797953,nancy.rivera@kag.com,Current,8956.79,10/22/2002,7/20/2023,3100,11/14/2023,Deposit,356.45,9313.24,58,3100,41704.5,Mortgage,3.86,12,9/29/2021,Closed,3100,MasterCard,1824.5,275.8,13.79,4/19/2023,6/28/2023,9061,3100,4/16/2023,Complaint,Resolved,6/8/2023,1
3101,Matthew,Adams,46,Female,Address_3101,Memphis,19458797954,matthew.adams@kag.com,Current,6405.77,6/11/2017,4/12/2023,3101,9/26/2023,Deposit,3458.47,2947.3,32,3101,19128.46,Auto,7.83,48,11/7/2022,Approved,3101,MasterCard,3425.45,978.95,48.95,10/17/2023,1/12/2023,9969,3101,7/17/2023,Suggestion,Resolved,1/4/2023,1
3102,Margaret,Hill,22,Other,Address_3102,San Diego,19458797955,margaret.hill@kag.com,Savings,174.65,5/7/2003,1/19/2023,3102,7/11/2023,Deposit,324.42,499.07,38,3102,4310.13,Mortgage,3.47,60,8/26/2022,Approved,3102,Visa,2532.91,4216.33,210.82,10/12/2023,8/16/2023,7755,3102,1/19/2023,Complaint,Pending,3/6/2023,1
3103,Charles,Sanchez,18,Female,Address_3103,Fort Worth,19458797956,charles.sanchez@kag.com,Current,6975.74,9/18/2021,1/22/2023,3103,2/16/2023,Withdrawal,3952.16,3023.58,30,3103,43738.56,Auto,3.97,60,8/4/2021,Closed,3103,AMEX,1513.85,318.91,15.95,11/20/2023,7/27/2023,5904,3103,5/17/2023,Complaint,Pending,9/26/2023,1
3104,Ashley,Carter,60,Male,Address_3104,Kansas City,19458797957,ashley.carter@kag.com,Current,7291.8,8/11/2009,12/25/2023,3104,7/7/2023,Deposit,2765.57,4526.23,78,3104,48423.49,Personal,9.69,36,2/3/2020,Closed,3104,Visa,9989.24,523.74,26.19,1/10/2023,9/17/2023,7864,3104,1/24/2023,Praise,Resolved,11/7/2023,1
3105,Nancy,Nguyen,68,Male,Address_3105,Detroit,19458797958,nancy.nguyen@kag.com,Savings,5458.17,9/3/2009,5/9/2023,3105,9/28/2023,Deposit,2783.8,2674.37,45,3105,32682.64,Auto,9.99,24,11/1/2022,Closed,3105,AMEX,3870.83,2921.73,146.09,3/24/2023,7/12/2023,4642,3105,12/24/2023,Praise,Resolved,9/28/2023,1
3106,Amanda,Thompson,22,Male,Address_3106,Los Angeles,19458797959,amanda.thompson@kag.com,Savings,8179.27,7/13/2008,5/29/2023,3106,9/18/2023,Deposit,1889.67,10068.94,29,3106,18472.83,Mortgage,1.02,60,10/3/2020,Rejected,3106,Visa,1414.93,1314.37,65.72,12/18/2023,4/7/2023,4447,3106,3/16/2023,Complaint,Resolved,10/24/2023,1
3107,Carol,Perez,46,Female,Address_3107,Omaha,19458797960,carol.perez@kag.com,Savings,2102.68,3/18/2015,8/26/2023,3107,3/10/2023,Withdrawal,4517.65,-2414.97,92,3107,21274.09,Personal,7.18,48,2/29/2020,Rejected,3107,AMEX,2124.86,3866.99,193.35,2/27/2023,5/13/2023,7048,3107,6/7/2023,Suggestion,Resolved,8/16/2023,1
3108,Ashley,Brown,34,Male,Address_3108,Columbus,19458797961,ashley.brown@kag.com,Current,4148.89,4/17/2004,1/7/2023,3108,9/15/2023,Withdrawal,2550.38,1598.51,22,3108,13551.63,Mortgage,5.82,48,10/1/2021,Approved,3108,AMEX,3127.86,2136.3,106.82,2/27/2023,1/28/2023,5103,3108,5/21/2023,Praise,Resolved,7/8/2023,1
3109,Lisa,Carter,68,Female,Address_3109,Philadelphia,19458797962,lisa.carter@kag.com,Current,8095.1,2/11/2001,11/29/2023,3109,4/24/2023,Deposit,1309.58,6785.52,31,3109,35852.49,Auto,5.14,12,2/8/2021,Approved,3109,AMEX,1348.16,2863.87,143.19,5/22/2023,9/3/2023,7043,3109,12/16/2023,Suggestion,Pending,6/25/2023,-1
3110,Betty,Rodriguez,66,Female,Address_3110,Omaha,19458797963,betty.rodriguez@kag.com,Savings,6076.53,1/13/2003,1/23/2023,3110,10/21/2023,Transfer,4122.41,10198.94,81,3110,18447.53,Personal,3.48,24,3/1/2020,Closed,3110,MasterCard,2320.45,552.87,27.64,8/17/2023,4/13/2023,2268,3110,5/11/2023,Complaint,Pending,4/19/2023,1
3111,John,Brown,54,Other,Address_3111,Milwaukee,19458797964,john.brown@kag.com,Savings,9944.22,12/13/2007,3/31/2023,3111,8/30/2023,Withdrawal,4741.19,5203.03,17,3111,2591.71,Mortgage,5.56,60,10/25/2020,Closed,3111,MasterCard,1288.39,3487.05,174.35,3/17/2023,4/12/2023,4714,3111,4/11/2023,Praise,Resolved,6/15/2023,1
3112,Andrew,Miller,41,Male,Address_3112,San Francisco,19458797965,andrew.miller@kag.com,Savings,785.72,11/24/2016,1/18/2023,3112,4/4/2023,Withdrawal,1219.03,-433.31,54,3112,3261.95,Auto,5.11,24,1/16/2020,Closed,3112,AMEX,2499.96,4733.58,236.68,12/1/2023,1/11/2023,3472,3112,11/24/2023,Suggestion,Pending,7/14/2023,1
3113,Betty,Thompson,69,Other,Address_3113,Boston,19458797966,betty.thompson@kag.com,Savings,2518.68,12/7/2002,3/12/2023,3113,7/1/2023,Transfer,3030.27,5548.95,79,3113,31122.73,Personal,4.61,60,1/11/2020,Approved,3113,AMEX,5006.57,4803.23,240.16,1/22/2023,4/17/2023,1031,3113,5/3/2023,Suggestion,Resolved,3/18/2023,1
3114,Susan,Johnson,44,Female,Address_3114,Albuquerque,19458797967,susan.johnson@kag.com,Savings,2071.34,10/22/2008,3/7/2023,3114,10/22/2023,Withdrawal,2946.97,-875.63,47,3114,15228.82,Auto,8.65,12,2/3/2021,Approved,3114,AMEX,9782.2,3246.69,162.33,7/16/2023,1/14/2023,1420,3114,6/8/2023,Complaint,Pending,10/10/2023,1
3115,Elizabeth,Carter,26,Male,Address_3115,Fort Worth,19458797968,elizabeth.carter@kag.com,Savings,9766.28,8/9/2017,2/22/2023,3115,9/10/2023,Transfer,3052.0,12818.28,32,3115,9260.99,Personal,3.44,24,6/9/2020,Approved,3115,MasterCard,7091.32,412.43,20.62,12/27/2023,3/28/2023,6584,3115,3/21/2023,Praise,Resolved,7/7/2023,1
3116,Jessica,White,55,Male,Address_3116,San Jose,19458797969,jessica.white@kag.com,Savings,8705.7,3/9/2009,7/11/2023,3116,1/20/2023,Transfer,2825.53,11531.23,28,3116,28065.89,Auto,6.38,24,3/26/2020,Closed,3116,AMEX,5833.86,4293.61,214.68,9/6/2023,6/6/2023,919,3116,9/27/2023,Suggestion,Resolved,1/19/2023,1
3117,Jessica,Flores,30,Female,Address_3117,Denver,19458797970,jessica.flores@kag.com,Savings,1417.92,7/23/2019,5/22/2023,3117,9/7/2023,Transfer,509.88,908.04,11,3117,14643.39,Personal,8.78,60,6/9/2020,Approved,3117,Visa,9906.55,4966.7,248.34,11/28/2023,7/5/2023,9200,3117,1/16/2023,Suggestion,Resolved,7/11/2023,1
